count,pages_per_second,percentage_complete,memory in use
390000,77.8624653782209,243.9348421455724,41.2
400000,79.11463879605608,244.0637667061997,40.6
10000,3.180763129375794,244.19036339184652,41.3
20000,6.277139290432916,244.31270568528754,40.6
30000,9.283889743402533,244.4355972051305,40.7
40000,12.11234983283225,244.5624431550674,40.8
50000,14.896186913836416,244.6884483661275,40.4
60000,17.556950466490573,244.8447286263898,40.5
70000,20.19886581288537,244.97586276708034,40.6
80000,22.856916517046713,245.0934267908245,40.6
90000,25.093929420444553,245.22188662141943,40.6
100000,27.454519691857087,245.35173219247463,40.5
110000,29.737190941870796,245.48958801936115,40.5
120000,31.75213743690377,245.6330375059105,40.7
130000,33.90900720762596,245.8392339964721,40.6
140000,36.06926929084209,246.01071092879425,40.5
150000,38.11752468350532,246.21416128734612,40.6
160000,40.09477295293648,246.45625606050208,40.5
170000,42.114788721213145,246.69097852541668,40.7
180000,44.090979964422594,246.8661099257209,40.6
190000,45.90610648740938,247.01440105424427,40.6
200000,47.74031470659183,247.17117984308686,40.5
210000,49.54246845365787,247.3254702138468,40.7
220000,51.252889925840186,247.4681338841595,40.8
230000,53.024398282767656,247.60762471579648,40.6
240000,54.75159474747149,247.74852241198607,40.7
250000,56.632299663768144,247.8772991039667,40.6
260000,58.38029366491,248.00981898511748,40.6
270000,60.13892071861489,248.14889578454373,41.2
280000,61.80313526808763,248.26418263112907,40.8
290000,63.7326697222831,248.3427853788834,40.8
300000,65.5359145575514,248.4421193109017,40.9
310000,67.48756248902073,248.51742670024439,40.8
320000,68.9994515318524,248.67093125476768,40.8
330000,70.47327297687384,248.82148688599446,40.8
340000,71.95595487996692,248.96968084369288,40.7
350000,73.2028864202718,249.11423300786458,40.8
360000,74.81265451906252,249.2268708932652,40.5
370000,75.9761260016578,249.35781069230578,40.7
380000,77.20530228177027,249.5059328280901,41.0
390000,78.771743802673,249.6124616259738,40.7
400000,80.0767112932538,249.73645159862065,40.7
10000,3.1638871969293096,249.88076294813916,40.9
20000,6.226532892323317,250.02245491020233,40.7
30000,9.244569655723517,250.1482531051571,40.7
40000,12.136402838356428,250.28299946564493,40.8
50000,15.096677567092398,250.39131536174418,40.7
60000,17.9884958530033,250.50148172833607,40.8
70000,20.91822399606405,250.59537831897515,40.7
80000,23.487071621008802,250.7205808145247,40.8
90000,26.068842343184134,250.92210043103287,41.0
100000,28.600305057205738,251.05536388023552,40.8
110000,31.171873420767888,251.18159723149333,40.8
120000,33.47704539060961,251.31093159951288,40.8
130000,35.72581486081595,251.4391590650916,41.0
140000,38.00244504710987,251.56174217318576,40.9
150000,39.89174972892387,251.65798353807932,40.8
160000,41.98963854987037,251.772759181629,40.7
170000,43.81467284917857,251.90938136152045,40.9
180000,45.83104696412399,252.05997924093194,40.9
190000,47.998091040470534,252.17241433504566,40.9
200000,49.97137573571322,252.30595662226776,41.1
210000,51.8714824277624,252.45949920015738,41.3
220000,53.5867802766449,252.59873654268569,41.5
230000,55.38892898420541,252.7529086185283,40.9
240000,57.13314558504462,252.8974312089707,41.2
250000,58.71249691525846,253.0589713682362,41.0
260000,60.498893338974604,253.18157137560428,41.1
270000,62.182738593778865,253.3737710425534,41.0
280000,63.87201662351267,253.53474507614305,40.9
290000,65.49050826755048,253.7080893782318,41.0
300000,67.12357144036841,253.841969650932,40.9
310000,68.64302237052084,253.99552912809548,41.0
320000,70.1547453702209,254.14451735166747,41.1
330000,71.66268680585031,254.28895544574033,41.0
340000,73.16353048513912,254.4489788951728,40.9
350000,74.6814677565557,254.5958293605957,41.0
360000,76.11690207807268,254.75325877148362,41.0
370000,77.0964317459713,254.88480271956635,41.1
380000,78.40341484528379,255.0235542079699,41.0
390000,79.72010948948179,255.1331628985229,41.2
400000,81.01928598900692,255.28375232829745,41.4
10000,3.101249271459897,255.42138846462322,41.0
20000,6.112886761189889,255.5621298425292,41.1
30000,9.003141532084172,255.70973232564089,41.3
40000,11.838502981705924,255.85605468875423,41.1
50000,14.544407900126654,255.99320497095525,41.4
60000,17.14188784805817,256.13558557843004,41.3
70000,19.72326147923146,256.2887774963861,41.5
80000,22.233488165073634,256.49716244291847,41.2
90000,24.71893162010098,256.63732502069314,41.2
100000,27.053640128070043,256.796740096265,41.1
110000,29.346092507476946,256.9338861536475,41.2
120000,31.669937565962393,257.0705548065422,41.0
130000,33.92248403788694,257.2121115744141,41.0
140000,36.00516313529796,257.35675668459226,41.2
150000,38.13577787371718,257.48393217037034,41.2
160000,39.676323337990624,257.6255776594303,41.5
170000,41.700109258099246,257.7516546924045,41.1
180000,43.81682267040232,257.86634161476616,41.2
190000,45.668638570598,257.99386776047777,41.2
200000,47.52851337792078,258.14500219183583,41.2
210000,49.368926860758954,258.3148398945891,41.5
220000,51.31497241376306,258.4233078841534,41.2
230000,53.21632924951783,258.5394608185265,41.3
240000,55.01139705594506,258.66339164371465,41.3
250000,56.7124349412463,258.7860550233599,41.2
260000,58.34437811514975,258.90843956498566,41.3
270000,59.85287713941115,259.03625722317213,41.2
280000,61.391952903387896,259.15754331199406,41.4
290000,62.81653153715967,259.30789615193396,41.4
300000,64.20134618848662,259.4406145995531,41.4
310000,65.5022843729929,259.5617654941838,41.3
320000,66.89596231515101,259.6867989969943,41.3
330000,68.20863676743552,259.80113948424093,41.4
340000,69.64336993985039,259.9240267792654,41.5
350000,71.03225570525593,260.0603067488602,41.4
360000,72.26023743634964,260.2076092698601,41.6
370000,73.40126226589044,260.33362715537567,41.2
380000,74.69841834364335,260.46087023824936,41.4
390000,75.95291265443564,260.6299643729507,41.5
400000,77.16248946557126,260.7920368593443,41.4
10000,3.0171417651428936,260.95339957623383,41.3
20000,5.948542030023861,261.08282266544137,41.7
30000,8.790068705291443,261.27531384486537,41.4
40000,11.556056740487278,261.42066027491063,41.3
50000,14.260450058938096,261.5557361712397,41.4
60000,16.835251038555143,261.7191183513609,41.4
70000,19.40825230464637,261.88449887062154,41.9
80000,21.89038227356774,262.0403355249438,41.8
90000,24.378479401781295,262.1652000350153,41.8
100000,26.748976641413915,262.30327555246265,42.1
110000,29.168319995749307,262.4252671859701,41.7
120000,27.220856668633644,262.5694602405713,41.9
130000,29.217689486794857,262.70127457703654,42.1
140000,31.062608964695386,262.8434650676799,42.4
150000,32.92644142562902,263.0011564173134,42.2
160000,34.845236053103726,263.12960357345287,42.0
170000,36.6357175253125,263.29482777442985,42.1
180000,38.410662192077694,263.449794116146,42.2
190000,40.02642740092401,263.5926141047424,42.2
200000,41.5876718737149,263.7287335312351,42.3
210000,43.22827122431478,263.87261394926907,42.2
220000,44.76700524240651,264.01037260533064,42.5
230000,46.32473605470777,264.15976641147637,42.3
240000,47.50966942289976,264.3195997440774,42.4
250000,49.00639917096085,264.45172671710986,42.4
260000,50.5177159636041,264.5832326418263,42.2
270000,51.974723444622775,264.69600994623664,42.4
280000,53.42063896040981,264.81051097658536,42.4
290000,54.85838402537641,264.9197732320233,42.7
300000,56.122472574120664,265.0390567568874,42.6
310000,57.46093580681839,265.1867099378208,42.5
320000,58.78556704384975,265.31236448894737,42.4
330000,60.05984875760865,265.4378035743316,42.8
340000,61.30740664820523,265.5745398243219,42.7
350000,61.858093826753,265.69947615630747,42.6
360000,63.06038929429629,265.8420511054322,42.5
370000,64.40609424499364,265.966590304481,42.4
380000,65.6521030393152,266.0835079309982,42.5
390000,66.66555806995468,266.2111608212642,42.4
400000,67.69941842129852,266.35998427691555,42.4
10000,2.9634703233490725,266.4700238989532,41.5
20000,5.809708588016945,266.6234988797471,41.6
30000,8.586690384850467,266.7583001628752,41.4
40000,11.246093267967039,266.9008286389967,41.5
50000,13.862860388653084,267.03114738972124,41.9
60000,16.4391431449695,267.1574610125302,41.6
70000,18.93061300893377,267.2882782918349,41.7
80000,21.34660591953882,267.4331642166662,41.8
90000,23.69472564786964,267.56259153069226,41.8
100000,26.00256842516133,267.7053861703778,41.6
110000,28.273684583929704,267.81064329790007,41.7
120000,30.489332598787925,267.9409113508029,41.8
130000,32.55529305331546,268.06169046140764,41.7
140000,34.63043795101482,268.1954608888275,41.7
150000,36.64242553933686,268.31076040986824,41.7
160000,38.66779766017976,268.44350420639825,41.6
170000,40.55404877899622,268.5700459694049,41.7
180000,42.55533140401555,268.69576811762704,41.7
190000,44.43051945524895,268.8214184439351,41.7
200000,46.269786939583526,268.9531060358461,41.6
210000,48.05156681819968,269.08527103224486,41.7
220000,49.7900312184179,269.21989487299686,42.0
230000,51.607688012509314,269.3680550321475,41.8
240000,53.31449556568994,269.49673455330316,41.8
250000,54.97941344563841,269.63904756368237,41.7
260000,56.6119185310212,269.7583353133649,41.8
270000,58.205923838872025,269.9009820844037,41.9
280000,59.76247797655742,270.033603361198,41.7
290000,61.27465881787142,270.18544756206006,41.9
300000,62.76429951474716,270.326729716731,41.7
310000,64.2049235913783,270.4624942584717,41.8
320000,65.66762150638742,270.59629848443933,41.9
330000,67.18817859751319,270.734128962415,41.8
340000,68.62360556605397,270.88216237701135,41.8
350000,70.08997310070188,271.0198661104327,41.9
360000,71.27270707745944,271.15985547064986,42.1
370000,72.56605696408974,271.29679028710854,41.9
380000,73.56876178583188,271.43931876323,41.9
390000,74.16051047359343,271.56318199132255,42.1
400000,75.25273764510762,271.69650881280234,41.9
10000,2.927436952488483,271.8229111567992,41.7
20000,5.766038896785873,271.95864189999213,41.7
30000,8.528427490989305,272.0850695928999,41.8
40000,11.11415556942198,272.2154601655385,41.8
50000,13.654063775075922,272.3556734411349,42.4
60000,16.15746942169694,272.4904113519858,41.9
70000,18.530199628719874,272.6223989060086,41.9
80000,20.90399771217294,272.75287819983527,42.0
90000,23.19934317919639,272.8822167926733,42.1
100000,25.437992542668464,273.0109639109246,42.0
110000,27.562629653353145,273.14565534877227,42.1
120000,29.713954183164397,273.2731688200285,42.0
130000,31.89054535332156,273.42599317877705,42.0
140000,33.91148963213648,273.6259031394457,42.1
150000,35.85462009774834,273.7477469043065,42.0
160000,37.99186697195476,273.8782726711364,42.2
170000,40.169269510338665,274.0488243682122,42.5
180000,42.06236318253723,274.4412297331233,42.0
190000,43.94082209447947,274.6290017903091,41.9
200000,45.783457987693325,274.8479910312173,42.0
210000,47.64719156732762,274.9978833659433,42.0
220000,49.05329743109035,275.3118254021098,42.1
230000,50.868805337628665,275.4560057822556,42.2
240000,52.6417508164074,275.62646453332485,42.1
250000,54.316568810276706,275.76272760364577,42.2
260000,55.913301366052174,275.9019522717187,42.1
270000,57.54101711517984,276.03950813649345,42.1
280000,59.24094163522015,276.1668441653736,42.1
290000,60.77212084951561,276.30953740941567,42.1
300000,62.205349571937916,276.4572835363556,42.0
310000,63.546313876881506,276.6165000454591,42.1
320000,64.96263518561841,276.75790049504735,42.2
330000,66.29765076051282,276.9035173134751,42.2
340000,67.66245681484982,277.0413182177215,42.3
350000,68.9607691061083,277.18367347628543,42.1
360000,70.33103551792736,277.3226108567019,42.1
370000,71.52855620967453,277.46436619104225,42.1
380000,72.71033568662945,277.61813690912953,42.2
390000,73.88211703385518,277.75594626301285,42.2
400000,75.08130081952262,277.90809465080525,42.2
10000,2.8520456276497708,278.04299310475824,42.0
20000,5.615628005213488,278.1861722029251,42.2
30000,8.275003889726221,278.33210588273863,42.3
40000,10.922552191066448,278.4503036292543,42.2
50000,13.429177787006003,278.5948684678814,42.1
60000,15.943324330562008,278.72348884157844,42.2
70000,18.360081225080464,278.8769215741877,42.1
80000,20.707472032750157,279.0269575527418,42.1
90000,22.94477171763392,279.1719026250318,42.5
100000,25.170669807513416,279.3151366458389,42.3
110000,27.304004329092088,279.4453751250124,42.6
120000,29.360006664145125,279.591114463176,42.3
130000,31.421699188143776,279.7126878396543,42.3
140000,33.48535915121492,279.8252665775962,42.3
150000,35.39622474504073,279.9326952618154,42.2
160000,37.31557499449243,280.0476272236487,42.3
170000,39.24385024908581,280.18186660591937,42.4
180000,41.13029265307443,280.310917911101,42.3
190000,42.984978923615984,280.43557962988564,42.3
200000,44.78061527889398,280.55705161072046,42.4
210000,46.530590873081664,280.6999687701418,42.4
220000,48.25616879221255,280.8566968611627,42.3
230000,49.94487692991506,281.0054611693554,42.4
240000,51.593464458892,281.16497764057067,42.4
250000,53.174996305553925,281.3130448537148,42.6
260000,54.58574831006434,281.5092031755764,42.3
270000,56.10778064390074,281.70621068595165,42.5
280000,57.58315814568204,281.91577858165743,42.7
290000,59.088854235284686,282.0810661549116,43.5
300000,60.58721701066224,282.2694296866841,43.2
310000,62.00946485619657,282.4305093407357,43.2
320000,63.39470291166262,282.6186109337626,43.4
330000,64.63535867073675,282.78257613883363,43.4
340000,65.95244673505259,282.9757390643953,43.5
350000,67.39796536795468,283.15199004159587,43.7
360000,68.6772404943747,283.28025975535934,43.0
370000,69.94851015817152,283.41023207096885,43.4
380000,71.24752503608731,283.5314843612429,43.2
390000,72.62682427553098,283.663509938632,43.3
400000,73.96469077371847,283.7855691692351,43.3
10000,2.8010690934120435,283.92468821684605,44.4
20000,5.539531113037583,284.049387958997,44.7
30000,8.216149275034011,284.1773239121008,44.6
40000,10.832612017557834,284.3076637869177,44.4
50000,13.374189346493273,284.4420510378351,44.5
60000,15.850527606120961,284.5938741146048,44.5
70000,18.275878393977695,284.72371968565994,44.5
80000,20.683473984616334,284.8462943441172,44.7
90000,23.007889852453996,284.973786691281,44.6
100000,25.279634446730622,285.10746839751283,44.6
110000,27.462556534390544,285.2404361094221,44.9
120000,29.61877179760109,285.36901423493435,44.5
130000,31.694119616993518,285.486227598745,44.6
140000,33.81610451817774,285.61647875237395,44.5
150000,35.882932208120465,285.7479297544502,44.6
160000,37.923438464768495,285.8782358307193,44.6
170000,39.767127864165474,286.0054113164974,44.8
180000,41.64438536086139,286.1389958519042,44.9
190000,43.49488229216872,286.2709496073792,44.6
200000,45.37931763698736,286.40090502371476,44.6
210000,47.17368946791119,286.5302689654636,44.7
220000,48.86464968878426,286.70154733131733,44.6
230000,50.57711878158808,286.83211112151355,44.7
240000,52.30290220440868,286.9594893985785,44.8
250000,54.02867469589631,287.0977677073127,44.8
260000,55.73310206525342,287.23132266899023,44.8
270000,57.375440725909414,287.35412546764513,44.8
280000,58.99215262480919,287.48069680438107,44.6
290000,60.630661533569146,287.6027518101657,44.8
300000,62.10401981267974,287.8101101258083,44.7
310000,63.588612296262845,288.01563487023213,44.7
320000,65.14192814879532,288.13677731522586,44.8
330000,66.62594644810325,288.2609193813379,44.8
340000,65.32056861911946,288.39145782262324,44.8
350000,66.74233576304421,288.5210203308405,44.9
360000,68.06597583070123,288.64348091919885,44.9
370000,69.50849049844172,288.765789414092,44.8
380000,70.8323561296223,288.89120315056545,44.9
390000,72.03782323304021,289.02333012359793,44.9
400000,73.15347348265217,289.1496057230405,44.9
10000,2.7268791291983665,289.2869968198946,44.7
20000,5.371775078933311,289.421658684013,44.8
30000,7.945630652844184,289.5516394492594,44.8
40000,10.476225486351202,289.69041628657385,44.8
50000,12.927716256022912,289.823320626206,44.8
60000,15.314230748148663,289.95786842022545,45.2
70000,17.687627861619806,290.078503887002,44.8
80000,17.56156191982062,290.2068454226796,45.0
90000,19.575481475223157,290.3493654491641,45.0
100000,21.528179506630924,290.4923121823148,45.3
110000,23.43966903879944,290.6412159095172,45.0
120000,25.352201472224323,290.76576778302143,45.0
130000,27.19606387053863,290.9019336825174,45.3
140000,28.98450403157241,291.0249308228223,45.3
150000,30.793699339493283,291.1655877043587,45.4
160000,32.57126640195235,291.39855264478706,45.4
170000,34.32747682721922,291.6199035592237,45.9
180000,36.07594133315596,291.76156594755753,45.4
190000,37.72528958360817,291.9025354656612,45.5
200000,39.37333083959255,292.0378775255542,45.5
210000,40.95657608242562,292.16957779192063,45.4
220000,42.510261144599646,292.28284095045575,45.7
230000,44.02564012018245,292.4096784507557,45.4
240000,45.585915730739224,292.5536729388885,45.5
250000,46.77507047620124,292.67870221688054,45.7
260000,48.181902202671935,292.81932529986915,45.5
270000,49.729216423431915,292.9251950260705,45.5
280000,50.69714436192779,293.04323645430253,45.9
290000,52.10209713489899,293.1454770614326,46.3
300000,53.18140026871468,293.26651811078284,46.6
310000,54.34488477292238,293.39176707933564,46.2
320000,55.50463704860195,293.51474309554817,46.3
330000,56.84520648651908,293.62537419217244,46.3
340000,57.5267233182933,293.7465250868031,46.4
350000,58.797981865992725,293.84522107123144,46.5
360000,60.026262229146354,293.9530764621167,46.2
370000,61.22219018981372,294.0521780291188,46.3
380000,62.22691322091042,294.16878724388727,46.5
390000,63.20229316033756,294.2790085331194,46.4
400000,64.26760017520084,294.4043250987678,46.9
10000,2.708485284499453,294.5283573195994,45.0
20000,5.362120574178568,294.6343495655366,45.2
30000,7.949008811417926,294.72855034310595,45.0
40000,10.565424323585656,294.7794467312917,45.1
50000,13.138266758715927,294.85775374175273,45.0
60000,15.553796564844047,294.990818624487,45.1
70000,17.98033443116402,295.1080404379345,45.1
80000,20.39212600765475,295.208147511734,45.1
90000,22.651944776625502,295.3406420439739,45.0
100000,25.02859149698146,295.4466173906372,45.0
110000,27.332605177947098,295.5599903944527,45.2
120000,29.438988380960424,295.70182600034406,45.3
130000,31.560568681590834,295.8384819787833,45.2
140000,33.57623825677638,295.98548876248987,45.2
150000,35.55285219806612,296.1360063703503,45.1
160000,37.45487835067225,296.2724046348625,45.2
170000,39.34429365550421,296.42081405830316,45.2
180000,41.21213183596048,296.5460968254038,45.2
190000,43.088216672681845,296.7025165046758,45.4
200000,44.95844700793548,296.83050315560143,45.2
210000,46.697631600407924,296.97295136017186,45.3
220000,48.523417436656345,297.10345600290935,45.2
230000,50.20068618551339,297.22878946783175,45.3
240000,51.83310883895631,297.3728938012449,45.7
250000,53.418495831717365,297.5038631740149,45.5
260000,54.979310753213056,297.6349212679728,45.4
270000,56.59379655440245,297.76682432562603,45.4
280000,58.059268225203866,297.8984865686261,45.5
290000,59.62317562001809,298.03136978416586,45.4
300000,61.02722345216619,298.15273614453884,45.4
310000,62.60564653053393,298.27782879480804,45.4
320000,64.24247152760753,298.3999767465991,45.4
330000,65.79715294381737,298.50446918197713,45.7
340000,67.43301187644921,298.5818382827363,45.9
350000,68.74207525828845,298.7020597173022,45.8
360000,70.22775190471052,298.80760835729933,45.4
370000,71.6463700258572,298.93626252954414,45.6
380000,72.88759466616622,299.0677515549867,45.5
390000,74.38596218841518,299.1554503369208,45.4
400000,75.5482685956024,299.2829764826324,45.6
10000,2.6601532261942435,299.3691670043705,57.2
20000,5.247661069220997,299.498873156416,45.3
30000,7.813657097117499,299.5772224150617,45.2
40000,10.28281183813621,299.7006124634849,45.5
50000,12.694093862911698,299.8220168472241,45.4
60000,15.045381785380789,299.9461335644253,45.4
70000,17.382128960985085,300.09856501505556,45.5
80000,19.615129406523938,300.2940896141456,45.3
90000,21.857055978255236,300.47116443094905,45.5
100000,24.097033781273517,300.6089230870106,45.5
110000,26.207313092846025,300.78519941312203,45.4
120000,28.174281152733545,300.9205837211999,45.5
130000,30.21000454389485,301.03588324224063,45.4
140000,32.1593709776876,301.1523868365472,45.6
150000,34.06165703842316,301.2814719402766,45.5
160000,35.906646822955516,301.4418164759133,45.7
170000,37.742544447700915,301.5729886399701,45.6
180000,39.6056954697785,301.69259747585687,45.5
190000,41.47260806067444,301.8006049602073,45.8
200000,43.23154705823593,301.9189843739174,45.8
210000,44.877349387628435,302.0364089786518,46.0
220000,46.50627600877005,302.1597948022565,45.6
230000,48.12008628195111,302.290937392584,45.6
240000,49.68486225585533,302.41933385090175,45.6
250000,51.227161961972506,302.54840205535726,46.2
260000,52.81744182607978,302.677073126876,45.6
270000,54.25546682782793,302.8128461182537,45.7
280000,55.87071646560088,302.94350285445637,45.5
290000,57.29200799933822,303.08610315249194,45.7
300000,58.71176161599081,303.2429368639747,45.9
310000,60.15937397439126,303.3674971871159,45.6
320000,61.63626099988589,303.5001100142731,45.5
330000,63.15770565484389,303.6122155725457,45.6
340000,64.48761630439527,303.73898547575004,45.8
350000,65.81207836639094,303.9203991811288,45.7
360000,67.10361687294079,304.0569875624724,45.7
370000,68.54039097684105,304.200394800837,45.7
380000,69.89937297951724,304.347405809362,45.6
390000,71.24942522008,304.4924058042922,45.7
400000,72.57580152217618,304.6316515964575,45.8
10000,2.652419277926135,304.73505825348707,56.9
20000,5.249715880129084,304.85536840924095,45.0
30000,7.779355764294775,304.9828016089461,44.9
40000,10.242073572307774,305.11071221313904,45.0
50000,12.673024839061668,305.24206181957186,45.0
60000,15.031720830386723,305.3692668790793,45.1
70000,17.34452884171366,305.5233460089154,45.0
80000,19.64940210602622,305.6402340617033,44.9
90000,21.874848078439236,305.774836778363,45.0
100000,24.031216133475674,305.9074073573355,45.5
110000,26.137344921139995,306.04654752903883,45.0
120000,28.251258339433214,306.2162035645976,45.1
130000,30.172767547587515,306.35546625603683,45.1
140000,32.21467873297734,306.47885630446,44.9
150000,34.21550639763109,306.58971554128203,45.2
160000,36.17865524234803,306.7293119933809,45.1
170000,38.07118723555821,306.8816673972786,45.0
180000,39.88868439996581,307.0162532146644,45.0
190000,41.65019304925274,307.14590444406963,45.4
200000,43.487726750413756,307.28780764705664,45.1
210000,45.19836931612032,307.4257183965834,45.4
220000,46.95954208079392,307.58304641182787,45.2
230000,48.71029860840896,307.7209064635329,45.2
240000,50.43523785547445,307.871660661228,45.7
250000,52.11212004271048,308.0137962292312,45.1
260000,53.70082639486693,308.1420659429947,45.1
270000,55.213954336578674,308.3003276431225,45.1
280000,56.71640200061951,308.46259869598447,45.2
290000,58.16039724266194,308.6174425179648,45.1
300000,59.59819270433174,308.7898827088995,45.1
310000,61.10859971578757,308.9471558015038,45.4
320000,62.62933648492426,309.1114589920529,45.2
330000,64.08843425924776,309.26941650525043,45.3
340000,65.56360135719626,309.4241631564058,45.3
350000,66.71457271700334,309.56878291767316,45.2
360000,68.19132764949461,309.71053402719497,45.1
370000,69.58844762759405,309.8469280668887,45.0
380000,70.97003437718129,309.999448238707,45.2
390000,72.36383334358226,310.135508517741,45.3
400000,73.7107553065306,310.27051259215597,45.5
10000,2.588016865326497,310.40903171554334,45.6
20000,5.128173963747429,310.5295150888547,45.1
30000,7.619063472997045,310.6558287116636,45.3
40000,10.06384112628259,310.7877740175016,45.3
50000,12.511103763279104,310.88675306476784,45.3
60000,14.923977329139774,311.0063196524698,45.4
70000,17.25907985938274,311.13278959356234,45.4
80000,19.554735313498508,311.2760785370096,45.3
90000,21.823698118463184,311.42445838672097,45.2
100000,24.018736304325884,311.5690612487144,45.5
110000,26.191725299573655,311.7068706025977,45.3
120000,28.31265591399317,311.84906954287806,45.4
130000,30.426512762258866,311.9699247002153,45.4
140000,32.45735120420438,312.0937330056677,45.5
150000,34.48672812796953,312.2200212795657,45.5
160000,36.47519741584035,312.3470108733308,45.6
170000,38.29991717210555,312.4790449003568,45.4
180000,40.07832508476514,312.5972003986877,45.3
190000,41.9411223525518,312.7206200208402,45.3
200000,43.779050216531246,312.8671156015111,45.4
210000,45.67571754359746,312.9940333733621,45.4
220000,47.43093766249601,313.140157170007,45.4
230000,49.186834535575954,313.2652498202762,45.5
240000,50.889558262695175,313.4609772106532,45.7
250000,52.63714324511736,313.61827142734984,45.3
260000,54.49830940837562,313.7847968724176,45.6
270000,56.16571333497784,313.97514184405554,45.4
280000,57.67569608230899,314.1233104528431,45.4
290000,59.25522970881559,314.2741702710001,45.5
300000,60.70906707728133,314.42711292466606,45.5
310000,62.24308894034892,314.55842028291414,45.6
320000,63.5451491286723,314.67837977873444,45.4
330000,65.02542952697462,314.80520882939743,45.5
340000,66.52556310106485,314.91280650635565,45.5
350000,67.77838886500608,315.04535596123577,45.4
360000,69.18255452990066,315.1630213806234,45.5
370000,70.58233022152811,315.28276541070136,45.5
380000,71.84205116234452,315.39881272461247,45.5
390000,73.23381539920152,315.51443755667594,45.6
400000,74.60972848251373,315.64378459915093,45.5
10000,2.540379125060758,315.76848856612025,45.5
20000,5.030784577849584,315.89449800199884,45.6
30000,7.476343719447341,316.0200891808483,45.6
40000,9.880986293892274,316.14473400035894,45.6
50000,12.252032850047057,316.2676466442943,45.6
60000,14.571805435485954,316.3967444224792,45.6
70000,16.865008366122627,316.51827977559117,45.7
80000,18.96930416453761,316.6477451129835,46.0
90000,21.147640656566455,316.7765725027858,45.7
100000,23.28575044988157,316.9062955541052,45.6
110000,25.406915417729845,317.04094896858663,45.6
120000,27.504001943194606,317.1692017830762,45.5
130000,29.568727694659792,317.3038087245543,45.5
140000,31.58516089734466,317.4179041723293,45.6
150000,33.58481202208445,317.5487172268156,45.6
160000,35.560778108110945,317.66928509649654,45.6
170000,37.495055209592614,317.7841367867788,45.7
180000,39.41910709715629,317.9080971856963,45.7
190000,41.313721160271136,318.05137345468813,45.6
200000,43.17785239017297,318.1724314033123,45.6
210000,40.00997305462799,318.302361470737,60.8
220000,41.65175370291981,318.41196171165313,60.8
230000,43.2385737894723,318.54529275795136,60.9
240000,44.72676996875896,318.6697854839969,60.8
250000,46.26896076778865,318.804037540723,61.1
260000,47.80301745651164,318.93387466214125,61.4
270000,49.25709608612096,319.06880268982366,61.0
280000,50.745893115862614,319.18271647040416,61.2
290000,52.18160625302045,319.31426041848687,60.9
300000,53.650475324579524,319.42119479894427,60.9
310000,55.0775795306311,319.5333848535864,60.9
320000,56.49584684351514,319.64279920248947,60.9
330000,57.88115086724499,319.7561172836648,61.0
340000,59.24054804635433,319.863626239435,60.9
350000,60.608966836138286,319.97529241658606,61.1
360000,61.88859672834311,320.10728842024577,61.1
370000,63.14723515365951,320.23129529216646,61.0
380000,64.46666589387938,320.34889311445846,61.0
390000,65.7677519035217,320.47782189990426,61.0
400000,67.02293023365269,320.63732147184567,61.0
10000,2.4885593616386816,320.78577314347115,45.8
20000,4.932828454829683,320.9082506311034,45.9
30000,7.324538969941388,321.04958348359605,45.9
40000,9.683469782417854,321.17569853993655,45.8
50000,12.008855051849208,321.3039302303337,45.9
60000,14.295732502454051,321.4579797864405,46.0
70000,16.53895477787844,321.5829118936076,45.9
80000,18.740991000626302,321.69834660883964,46.0
90000,20.894593178415246,321.8252348069613,46.0
100000,23.00538170184501,321.9543241355092,45.8
110000,25.06638432395699,322.1088384216484,46.1
120000,27.123287460710927,322.2633062347843,46.0
130000,29.11372555012495,322.4573901707739,46.0
140000,31.086651495889235,322.5881440778016,46.1
150000,33.04601585948467,322.70123401877913,46.0
160000,34.95628678647471,322.81956273466756,46.4
170000,36.87610151041924,322.93010088528536,46.1
180000,38.69141631950501,323.0537444228171,46.0
190000,40.68290727158659,323.15290513727786,46.1
200000,42.59866056835225,323.24805227418597,46.2
210000,44.45647236450411,323.3611760137114,46.1
220000,46.21918887032278,323.47253800393213,46.1
230000,47.990959252123176,323.62123893984773,46.1
240000,49.798557024131995,323.74612879883006,46.1
250000,51.580574497194476,323.9693513078517,46.0
260000,53.271318127901345,324.1237557487105,46.2
270000,54.96447330912479,324.25330558247236,46.1
280000,56.72554791624158,324.3652590472798,46.0
